route_id,agency_id,route_short_name,route_long_name,route_type,route_url,route_color,route_text_color
18-568-0-s24-1,1,5680 Ruftaxi,Markt Schwaben - Finsing - Moosinning - Klinikum - Erding (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-600-1-s23-1,1,6001 Ruftaxi,Freising - Pettenbrunn - Itzling - Haindlfing - Garten (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-600-1-s24-1,1,6001 Ruftaxi,Freising - Pettenbrunn - Itzling - Haindlfing - Garten (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-600-2-s23-1,1,6002 Ruftaxi,Freising - Sünzhausen - Pallhausen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-600-2-s24-1,1,6002 Ruftaxi,Freising - Sünzhausen - Pallhausen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-600-3-s23-1,1,6003 Ruftaxi,Freising - Dürneck - Achering - Pulling (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-600-3-s24-1,1,6003 Ruftaxi,Freising - Dürneck - Achering - Pulling (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-600-4-s23-1,1,6004 Ruftaxi,Freising - Altenhausen - Edenhofen - Zellhausen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
18-600-4-s24-1,1,6004 Ruftaxi,Freising - Altenhausen - Edenhofen - Zellhausen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-400-0-s23-1,1,4000 Ruftaxi,Aying - Egmating - Glonn - Baiern (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-400-0-s24-1,1,4000 Ruftaxi,Aying - Egmating - Glonn - Baiern (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-480-0-s23-4,1,4800 Ruftaxi,Grafing Bahnhof - Bruck - Moosach - Glonn - Baiern (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-480-0-s24-1,1,4800 Ruftaxi,Grafing Bahnhof - Bruck - Moosach - Glonn - Baiern (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-490-0-s23-2,1,4900 Ruftaxi,Neuperlach Süd / Zorneding - Oberpframmern - Egmating - Glonn - Baiern (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-490-0-s24-1,1,4900 Ruftaxi,Neuperlach Süd / Zorneding - Oberpframmern - Egmating - Glonn - Baiern (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-700-0-s23-2,1,7000 Ruftaxi,Hebertshausen - Schwabhausen - Bachern - Dachau (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-700-0-s24-1,1,7000 Ruftaxi,Hebertshausen - Schwabhausen - Bachern - Dachau (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-701-0-s23-1,1,7010 Ruftaxi,Vierkirchen-Esterhofen Ost - Giebig - Weichs - Ainhofen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-701-0-s24-1,1,7010 Ruftaxi,Vierkirchen-Esterhofen Ost - Giebig - Weichs - Ainhofen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-702-0-s23-1,1,7020 Ruftaxi,Röhrmoos - Haimhausen - Lohhof (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-702-0-s24-1,1,7020 Ruftaxi,Röhrmoos - Haimhausen - Lohhof (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-703-0-s23-1,1,7030 Ruftaxi,Maisach - Sulzemoos - Odelzhausen - Erdweg (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-703-0-s24-1,1,7030 Ruftaxi,Maisach - Sulzemoos - Odelzhausen - Erdweg (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-704-0-s23-1,1,7040 Ruftaxi,Haag - Wollomoos - Altomünster  - Hohenzell - Altomünster (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-704-0-s24-1,1,7040 Ruftaxi,Haag - Wollomoos - Altomünster  - Hohenzell - Altomünster (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-705-0-s23-1,1,7050 Ruftaxi,"Schwabhausen - Erdweg - Markt Indersdorf - Ried, Nord (Ruftaxi)",715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-705-0-s24-1,1,7050 Ruftaxi,"Schwabhausen - Erdweg - Markt Indersdorf - Ried, Nord (Ruftaxi)",715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-706-0-s23-1,1,7060 Ruftaxi,Markt Indersdorf - Langenpettenbach - Hilgertshausen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-706-0-s24-1,1,7060 Ruftaxi,Markt Indersdorf - Langenpettenbach - Hilgertshausen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-707-0-s23-1,1,7070 Ruftaxi,Petershausen P+R-Platz - Jetzendorf - Hilgertshausen - Tandern (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-707-0-s24-1,1,7070 Ruftaxi,Petershausen P+R-Platz - Jetzendorf - Hilgertshausen - Tandern (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-708-0-s23-1,1,7080 Ruftaxi,Korridor A Markt Indersdorf - Ebersbach - Weichs - Petershausen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-708-0-s24-1,1,7080 Ruftaxi,Korridor A Markt Indersdorf - Ebersbach - Weichs - Petershausen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-709-0-s23-1,1,7090 Ruftaxi,Hebertshausen - Röhrmoos - Hebertshausen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-709-0-s24-1,1,7090 Ruftaxi,Hebertshausen - Röhrmoos - Hebertshausen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-710-0-s23-1,1,7100 Ruftaxi,Korridor A Dachau - Bergkirchen - Bachern (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-710-0-s24-1,1,7100 Ruftaxi,Korridor A Dachau - Bergkirchen - Bachern (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-800-0-s23-1,1,8000 Ruftaxi,MVV-RufTaxi Fürstenfeldbruck / Emmering (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-800-0-s24-1,1,8000 Ruftaxi,MVV-RufTaxi Fürstenfeldbruck / Emmering (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-820-0-s23-1,1,8200 Ruftaxi,MVV-RufTaxi Landsberied / Jesenwang / Adelshofen / Moorenweis (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-820-0-s24-1,1,8200 Ruftaxi,MVV-RufTaxi Landsberied / Jesenwang / Adelshofen / Moorenweis (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-830-0-s23-1,1,8300 Ruftaxi,MVV-RufTaxi Gernlinden / Olching / Puchheim / Gröbenzell (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-830-0-s24-1,1,8300 Ruftaxi,MVV-RufTaxi Gernlinden / Olching / Puchheim / Gröbenzell (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-840-0-s23-1,1,8400 Ruftaxi,MVV-RufTaxi Alling / Schöngeising Grafrath / Türkenfeld (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-840-0-s24-1,1,8400 Ruftaxi,MVV-RufTaxi Alling / Schöngeising Grafrath / Türkenfeld (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-850-0-s23-1,1,8500 Ruftaxi,MVV-RufTaxi Fürstenfeldbruck / Alling / Eichenau / Germering-Unterpfaffenhofen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-850-0-s24-1,1,8500 Ruftaxi,MVV-RufTaxi Fürstenfeldbruck / Alling / Eichenau / Germering-Unterpfaffenhofen (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-870-0-s23-1,1,8700 Ruftaxi,MVV-RufTaxi Maisach / Unterschweinbach / Egenhofen / Pfaffenhofen a.d. Glonn (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-870-0-s24-1,1,8700 Ruftaxi,MVV-RufTaxi Maisach / Unterschweinbach / Egenhofen / Pfaffenhofen a.d. Glonn (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-880-0-s23-1,1,8800 Ruftaxi,MVV-RufTaxi Mammendorf / Oberschweinbach / Hattenhofen / Althegnenberg / Mittelstetten (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
16-880-0-s24-1,1,8800 Ruftaxi,MVV-RufTaxi Mammendorf / Oberschweinbach / Hattenhofen / Althegnenberg / Mittelstetten (Ruftaxi),715,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,005262,FFFFFF
20-200-s24-1,1,X200,"München, Ostbahnhof - Taufkirchen, Lilienthalstraße",702,,005262,FFFFFF
20-200-X-s23-1,1,X200,"München, Ostbahnhof - Taufkirchen, Lilienthalstraße",702,,005262,FFFFFF
20-201-s23-5,1,X201,Dachau - Oberschleißheim - Garching-Hochbrück - Garching-Forschungszentrum,702,,005262,FFFFFF
20-201-s24-1,1,X201,Dachau - Oberschleißheim - Garching-Hochbrück - Garching-Forschungszentrum,702,,005262,FFFFFF
20-201-s24-2,1,X201,Dachau - Oberschleißheim - Garching-Hochbrück - Garching-Forschungszentrum,702,,005262,FFFFFF
20-202-s24-1,1,X202,Unterschleißheim - Garching-Hochbrück - Ismaning - Aschheim - Haar,702,,005262,FFFFFF
20-202-X-s23-1,1,X202,Unterschleißheim - Garching-Hochbrück - Ismaning - Aschheim - Haar,702,,005262,FFFFFF
20-203-s24-1,1,X203,"Deisenhofen West - Tfk., Hugo-Junkers-Straße - Putzbrunn - Haar - Heimstetten",702,,005262,FFFFFF
20-203-X-s23-1,1,X203,"Deisenhofen - Tfk., Hugo-Junkers-Straße - Putzbrunn - Haar - Heimstetten",702,,005262,FFFFFF
20-204-s24-1,1,X204,Putzbrunn - Ottobrunn - Unterhaching - Candidplatz - Brudermühlstraße - St. Achaz,702,,005262,FFFFFF
20-205-s24-1,1,X205,Arabellapark - Unterföhring - Ismaning - Garching - Garching-Forschungszentrum,702,,005262,FFFFFF
20-206-s24-1,1,X206,Lohhof Nord - Oberschleißheim - Feldmoching,702,,005262,FFFFFF
20-320-s24-1,1,X320,Deisenhofen West - Endlhausen - Egling - Wolfratshausen,702,,005262,FFFFFF
20-320-X-s23-1,1,X320,Deisenhofen - Endlhausen - Egling - Wolfratshausen,702,,005262,FFFFFF
20-660-s24-1,1,X660,"Freising, Weihenstephan - Freising - Garching, Forschungszentrum",702,,005262,FFFFFF
20-660-X-s23-2,1,X660,"Freising, Weihenstephan - Garching, Forschungszentrum",702,,005262,FFFFFF
20-660-X-s23-3,1,X660,"Freising, Weihenstephan - Garching, Forschungszentrum",702,,005262,FFFFFF
20-732-s24-5,1,X732,Dasing /Egenhofen/Gaggers - Odelzhausen - Pasing,702,,005262,FFFFFF
20-732-X-s23-5,1,X732,Dasing /Egenhofen/Gaggers - Odelzhausen - Pasing,702,,005262,FFFFFF
20-800-s24-2,1,X800,Buchenau - Esting - Dachau,702,,005262,FFFFFF
20-800-X-s23-2,1,X800,Buchenau - Esting - Dachau,702,,005262,FFFFFF
20-850-s24-1,1,X850,Fürstenfeldbruck - Germering-Unterpfaffenhofen,702,,005262,FFFFFF
20-850-X-s23-1,1,X850,Fürstenfeldbruck - Germering-Unterpfaffenhofen,702,,005262,FFFFFF
20-900-s24-3,1,X900,Starnberg - Gilching-Argelsried - Fürstenfeldbruck - Buchenau,702,,005262,FFFFFF
20-900-X-s23-3,1,X900,Starnberg - Gilching-Argelsried - Fürstenfeldbruck - Buchenau,702,,005262,FFFFFF
20-910-s24-1,1,X910,Klinikum Großhadern - Gauting - DLR - Weßling,702,,005262,FFFFFF
20-910-X-s23-2,1,X910,Klinikum Großhadern - Gauting - DLR - Weßling,702,,005262,FFFFFF
20-920-s24-1,1,X920,Fürstenfeldbruck - Gilching-Argelsried - KIM - Krailling - Klinikum Großhadern,702,,005262,FFFFFF
20-920-X-s23-1,1,X920,Fürstenfeldbruck - Gilching-Argelsried - KIM - Krailling - Klinikum Großhadern,702,,005262,FFFFFF
20-970-s24-1,1,X970,Bad Tölz - Wolfratshausen - Starnberg,702,,005262,FFFFFF
20-970-X-s23-1,1,X970,Bad Tölz - Wolfratshausen - Starnberg,702,,005262,FFFFFF
65-716-s23-1,1,716,Dachau - Watzmannstraße - Schulzentrum - I.-Taschner-Gymnasium - Dachau,701,,005262,FFFFFF
65-716-s24-1,1,716,Dachau - Watzmannstraße - Schulzentrum - I.-Taschner-Gymnasium - Dachau,701,,005262,FFFFFF
65-717-s23-1,1,717,"Dachau - Dachau, Moosstraße",701,,005262,FFFFFF
65-717-s24-1,1,717,"Dachau - Dachau, Moosstraße",701,,005262,FFFFFF
65-718-s23-1,1,718,Dachau - Am Rennplatz - Stadtweiher - Eschenrieder Straße - Dachau,701,,005262,FFFFFF
65-718-s24-1,1,718,Dachau - Am Rennplatz - Stadtweiher - Eschenrieder Straße - Dachau,701,,005262,FFFFFF
65-719-s23-2,1,719,Dachau - Festwiese - Frühlingstraße - Dachau,701,,005262,FFFFFF
65-719-s24-1,1,719,Dachau - Festwiese - Rathaus - Frühlingstraße - Dachau,701,,005262,FFFFFF
65-719-s24-2,1,719,Dachau - Festwiese - Frühlingstraße - Dachau,701,,005262,FFFFFF
65-720-s23-1,1,720,Stadtverkehr Dachau Dachau - Landratsamt - Klinikum - Rathaus - Dachau,701,,005262,FFFFFF
65-720-s24-1,1,720,Stadtverkehr Dachau Dachau - Landratsamt - Klinikum - Rathaus - Dachau,701,,005262,FFFFFF
65-722-s23-1,1,722,Stadtverkehr Dachau Dachau - Rathaus - Klinikum - Landratshaus - Dachau,701,,005262,FFFFFF
65-722-s24-1,1,722,Stadtverkehr Dachau Dachau - Rathaus - Klinikum - Landratsamt - Dachau,701,,005262,FFFFFF
65-726-s23-1,1,726,Saubachsiedlung - KZ-Gedenkstätte - Dachau,701,,005262,FFFFFF
65-726-s24-1,1,726,Saubachsiedlung - KZ-Gedenkstätte - Dachau,701,,005262,FFFFFF
65-744-s23-1,1,744,"Dachau, Kräutergarten - Dachau",701,,005262,FFFFFF
65-744-s24-1,1,744,"Dachau, Kräutergarten - Dachau",701,,005262,FFFFFF
